layer,sample_id,task_id,condition_name,cluster_label
8,extract_facts__narrative_threat_control__variant_1,extract_facts,narrative_threat_control,1
8,extract_facts__narrative_threat_control__variant_2,extract_facts,narrative_threat_control,1
8,extract_facts__neutral__variant_0,extract_facts,neutral,1
8,extract_facts__neutral__variant_1,extract_facts,neutral,1
8,extract_facts__neutral__variant_2,extract_facts,neutral,1
8,extract_facts__threat__variant_0,extract_facts,threat,1
8,extract_facts__threat__variant_1,extract_facts,threat,1
8,extract_facts__threat__variant_2,extract_facts,threat,1
8,identify_fallacy__care__variant_0,identify_fallacy,care,1
8,identify_fallacy__care__variant_1,identify_fallacy,care,1
8,identify_fallacy__care__variant_2,identify_fallacy,care,1
8,identify_fallacy__narrative_threat_control__variant_0,identify_fallacy,narrative_threat_control,1
8,identify_fallacy__narrative_threat_control__variant_1,identify_fallacy,narrative_threat_control,1
8,identify_fallacy__narrative_threat_control__variant_2,identify_fallacy,narrative_threat_control,1
8,identify_fallacy__neutral__variant_0,identify_fallacy,neutral,1
8,identify_fallacy__neutral__variant_1,identify_fallacy,neutral,1
8,identify_fallacy__neutral__variant_2,identify_fallacy,neutral,1
8,identify_fallacy__threat__variant_0,identify_fallacy,threat,1
8,identify_fallacy__threat__variant_1,identify_fallacy,threat,1
8,identify_fallacy__threat__variant_2,identify_fallacy,threat,1
8,logical_deduction__care__variant_0,logical_deduction,care,2
8,logical_deduction__care__variant_1,logical_deduction,care,2
8,logical_deduction__care__variant_2,logical_deduction,care,2
8,logical_deduction__narrative_threat_control__variant_0,logical_deduction,narrative_threat_control,2
8,logical_deduction__narrative_threat_control__variant_1,logical_deduction,narrative_threat_control,2
8,logical_deduction__narrative_threat_control__variant_2,logical_deduction,narrative_threat_control,2
8,logical_deduction__neutral__variant_0,logical_deduction,neutral,2
8,logical_deduction__neutral__variant_1,logical_deduction,neutral,2
8,logical_deduction__neutral__variant_2,logical_deduction,neutral,2
8,logical_deduction__threat__variant_0,logical_deduction,threat,2
8,logical_deduction__threat__variant_1,logical_deduction,threat,2
8,logical_deduction__threat__variant_2,logical_deduction,threat,2
8,summarize_paragraph__care__variant_0,summarize_paragraph,care,0
8,summarize_paragraph__care__variant_1,summarize_paragraph,care,0
8,summarize_paragraph__care__variant_2,summarize_paragraph,care,0
8,summarize_paragraph__narrative_threat_control__variant_0,summarize_paragraph,narrative_threat_control,0
8,summarize_paragraph__narrative_threat_control__variant_1,summarize_paragraph,narrative_threat_control,0
8,summarize_paragraph__narrative_threat_control__variant_2,summarize_paragraph,narrative_threat_control,0
8,summarize_paragraph__neutral__variant_0,summarize_paragraph,neutral,0
8,summarize_paragraph__neutral__variant_1,summarize_paragraph,neutral,0
8,summarize_paragraph__neutral__variant_2,summarize_paragraph,neutral,0
8,summarize_paragraph__threat__variant_0,summarize_paragraph,threat,0
8,summarize_paragraph__threat__variant_1,summarize_paragraph,threat,0
8,summarize_paragraph__threat__variant_2,summarize_paragraph,threat,0
9,arithmetic_reasoning__care__variant_0,arithmetic_reasoning,care,2
9,arithmetic_reasoning__care__variant_1,arithmetic_reasoning,care,2
9,arithmetic_reasoning__care__variant_2,arithmetic_reasoning,care,2
9,arithmetic_reasoning__narrative_threat_control__variant_0,arithmetic_reasoning,narrative_threat_control,2
9,arithmetic_reasoning__narrative_threat_control__variant_1,arithmetic_reasoning,narrative_threat_control,2
9,arithmetic_reasoning__narrative_threat_control__variant_2,arithmetic_reasoning,narrative_threat_control,2
9,arithmetic_reasoning__neutral__variant_0,arithmetic_reasoning,neutral,2
9,arithmetic_reasoning__neutral__variant_1,arithmetic_reasoning,neutral,2
9,arithmetic_reasoning__neutral__variant_2,arithmetic_reasoning,neutral,2
9,arithmetic_reasoning__threat__variant_0,arithmetic_reasoning,threat,2
9,arithmetic_reasoning__threat__variant_1,arithmetic_reasoning,threat,2
9,arithmetic_reasoning__threat__variant_2,arithmetic_reasoning,threat,2
9,classify_sentiment__care__variant_0,classify_sentiment,care,1
9,classify_sentiment__care__variant_1,classify_sentiment,care,1
9,classify_sentiment__care__variant_2,classify_sentiment,care,1
9,classify_sentiment__narrative_threat_control__variant_0,classify_sentiment,narrative_threat_control,1
9,classify_sentiment__narrative_threat_control__variant_1,classify_sentiment,narrative_threat_control,1
9,classify_sentiment__narrative_threat_control__variant_2,classify_sentiment,narrative_threat_control,1
9,classify_sentiment__neutral__variant_0,classify_sentiment,neutral,1
9,classify_sentiment__neutral__variant_1,classify_sentiment,neutral,1
9,classify_sentiment__neutral__variant_2,classify_sentiment,neutral,1
9,classify_sentiment__threat__variant_0,classify_sentiment,threat,1
9,classify_sentiment__threat__variant_1,classify_sentiment,threat,1
9,classify_sentiment__threat__variant_2,classify_sentiment,threat,1
9,compare_approaches__care__variant_0,compare_approaches,care,0
9,compare_approaches__care__variant_1,compare_approaches,care,0
9,compare_approaches__care__variant_2,compare_approaches,care,0
9,compare_approaches__narrative_threat_control__variant_0,compare_approaches,narrative_threat_control,0
9,compare_approaches__narrative_threat_control__variant_1,compare_approaches,narrative_threat_control,0
9,compare_approaches__narrative_threat_control__variant_2,compare_approaches,narrative_threat_control,0
9,compare_approaches__neutral__variant_0,compare_approaches,neutral,0
9,compare_approaches__neutral__variant_1,compare_approaches,neutral,0
9,compare_approaches__neutral__variant_2,compare_approaches,neutral,0
9,compare_approaches__threat__variant_0,compare_approaches,threat,0
9,compare_approaches__threat__variant_1,compare_approaches,threat,0
9,compare_approaches__threat__variant_2,compare_approaches,threat,0
9,estimate_quantity__care__variant_0,estimate_quantity,care,2
9,estimate_quantity__care__variant_1,estimate_quantity,care,2
9,estimate_quantity__care__variant_2,estimate_quantity,care,2
9,estimate_quantity__narrative_threat_control__variant_0,estimate_quantity,narrative_threat_control,2
9,estimate_quantity__narrative_threat_control__variant_1,estimate_quantity,narrative_threat_control,2
9,estimate_quantity__narrative_threat_control__variant_2,estimate_quantity,narrative_threat_control,2
9,estimate_quantity__neutral__variant_0,estimate_quantity,neutral,2
9,estimate_quantity__neutral__variant_1,estimate_quantity,neutral,2
9,estimate_quantity__neutral__variant_2,estimate_quantity,neutral,2
9,estimate_quantity__threat__variant_0,estimate_quantity,threat,2
9,estimate_quantity__threat__variant_1,estimate_quantity,threat,2
9,estimate_quantity__threat__variant_2,estimate_quantity,threat,2
9,extract_facts__care__variant_0,extract_facts,care,1
9,extract_facts__care__variant_1,extract_facts,care,1
9,extract_facts__care__variant_2,extract_facts,care,1
9,extract_facts__narrative_threat_control__variant_0,extract_facts,narrative_threat_control,1
9,extract_facts__narrative_threat_control__variant_1,extract_facts,narrative_threat_control,1
9,extract_facts__narrative_threat_control__variant_2,extract_facts,narrative_threat_control,1
9,extract_facts__neutral__variant_0,extract_facts,neutral,1
9,extract_facts__neutral__variant_1,extract_facts,neutral,1
9,extract_facts__neutral__variant_2,extract_facts,neutral,1
9,extract_facts__threat__variant_0,extract_facts,threat,1
9,extract_facts__threat__variant_1,extract_facts,threat,1
9,extract_facts__threat__variant_2,extract_facts,threat,1
9,identify_fallacy__care__variant_0,identify_fallacy,care,1
9,identify_fallacy__care__variant_1,identify_fallacy,care,1
9,identify_fallacy__care__variant_2,identify_fallacy,care,1
9,identify_fallacy__narrative_threat_control__variant_0,identify_fallacy,narrative_threat_control,1
9,identify_fallacy__narrative_threat_control__variant_1,identify_fallacy,narrative_threat_control,1
9,identify_fallacy__narrative_threat_control__variant_2,identify_fallacy,narrative_threat_control,1
9,identify_fallacy__neutral__variant_0,identify_fallacy,neutral,1
9,identify_fallacy__neutral__variant_1,identify_fallacy,neutral,1
9,identify_fallacy__neutral__variant_2,identify_fallacy,neutral,1
9,identify_fallacy__threat__variant_0,identify_fallacy,threat,1
9,identify_fallacy__threat__variant_1,identify_fallacy,threat,1
9,identify_fallacy__threat__variant_2,identify_fallacy,threat,1
9,logical_deduction__care__variant_0,logical_deduction,care,2
9,logical_deduction__care__variant_1,logical_deduction,care,2
9,logical_deduction__care__variant_2,logical_deduction,care,2
9,logical_deduction__narrative_threat_control__variant_0,logical_deduction,narrative_threat_control,2
9,logical_deduction__narrative_threat_control__variant_1,logical_deduction,narrative_threat_control,2
9,logical_deduction__narrative_threat_control__variant_2,logical_deduction,narrative_threat_control,2
9,logical_deduction__neutral__variant_0,logical_deduction,neutral,2
9,logical_deduction__neutral__variant_1,logical_deduction,neutral,2
9,logical_deduction__neutral__variant_2,logical_deduction,neutral,2
9,logical_deduction__threat__variant_0,logical_deduction,threat,2
9,logical_deduction__threat__variant_1,logical_deduction,threat,2
9,logical_deduction__threat__variant_2,logical_deduction,threat,2
9,summarize_paragraph__care__variant_0,summarize_paragraph,care,3
9,summarize_paragraph__care__variant_1,summarize_paragraph,care,3
9,summarize_paragraph__care__variant_2,summarize_paragraph,care,3
9,summarize_paragraph__narrative_threat_control__variant_0,summarize_paragraph,narrative_threat_control,3
9,summarize_paragraph__narrative_threat_control__variant_1,summarize_paragraph,narrative_threat_control,3
9,summarize_paragraph__narrative_threat_control__variant_2,summarize_paragraph,narrative_threat_control,3
9,summarize_paragraph__neutral__variant_0,summarize_paragraph,neutral,3
9,summarize_paragraph__neutral__variant_1,summarize_paragraph,neutral,3
9,summarize_paragraph__neutral__variant_2,summarize_paragraph,neutral,3
9,summarize_paragraph__threat__variant_0,summarize_paragraph,threat,3
9,summarize_paragraph__threat__variant_1,summarize_paragraph,threat,3
9,summarize_paragraph__threat__variant_2,summarize_paragraph,threat,3
10,arithmetic_reasoning__care__variant_0,arithmetic_reasoning,care,2
10,arithmetic_reasoning__care__variant_1,arithmetic_reasoning,care,2
10,arithmetic_reasoning__care__variant_2,arithmetic_reasoning,care,2
10,arithmetic_reasoning__narrative_threat_control__variant_0,arithmetic_reasoning,narrative_threat_control,2
10,arithmetic_reasoning__narrative_threat_control__variant_1,arithmetic_reasoning,narrative_threat_control,2
10,arithmetic_reasoning__narrative_threat_control__variant_2,arithmetic_reasoning,narrative_threat_control,2
10,arithmetic_reasoning__neutral__variant_0,arithmetic_reasoning,neutral,2
10,arithmetic_reasoning__neutral__variant_1,arithmetic_reasoning,neutral,2
10,arithmetic_reasoning__neutral__variant_2,arithmetic_reasoning,neutral,2
10,arithmetic_reasoning__threat__variant_0,arithmetic_reasoning,threat,2
10,arithmetic_reasoning__threat__variant_1,arithmetic_reasoning,threat,2
10,arithmetic_reasoning__threat__variant_2,arithmetic_reasoning,threat,2
10,classify_sentiment__care__variant_0,classify_sentiment,care,0
10,classify_sentiment__care__variant_1,classify_sentiment,care,0
10,classify_sentiment__care__variant_2,classify_sentiment,care,0
10,classify_sentiment__narrative_threat_control__variant_0,classify_sentiment,narrative_threat_control,0
10,classify_sentiment__narrative_threat_control__variant_1,classify_sentiment,narrative_threat_control,0
10,classify_sentiment__narrative_threat_control__variant_2,classify_sentiment,narrative_threat_control,0
10,classify_sentiment__neutral__variant_0,classify_sentiment,neutral,0
10,classify_sentiment__neutral__variant_1,classify_sentiment,neutral,0
10,classify_sentiment__neutral__variant_2,classify_sentiment,neutral,0
10,classify_sentiment__threat__variant_0,classify_sentiment,threat,0
10,classify_sentiment__threat__variant_1,classify_sentiment,threat,0
10,classify_sentiment__threat__variant_2,classify_sentiment,threat,0
10,compare_approaches__care__variant_0,compare_approaches,care,0
10,compare_approaches__care__variant_1,compare_approaches,care,0
10,compare_approaches__care__variant_2,compare_approaches,care,0
10,compare_approaches__narrative_threat_control__variant_0,compare_approaches,narrative_threat_control,0
10,compare_approaches__narrative_threat_control__variant_1,compare_approaches,narrative_threat_control,0
10,compare_approaches__narrative_threat_control__variant_2,compare_approaches,narrative_threat_control,0
10,compare_approaches__neutral__variant_0,compare_approaches,neutral,0
10,compare_approaches__neutral__variant_1,compare_approaches,neutral,0
10,compare_approaches__neutral__variant_2,compare_approaches,neutral,0
10,compare_approaches__threat__variant_0,compare_approaches,threat,0
10,compare_approaches__threat__variant_1,compare_approaches,threat,0
10,compare_approaches__threat__variant_2,compare_approaches,threat,0
10,estimate_quantity__care__variant_0,estimate_quantity,care,2
10,estimate_quantity__care__variant_1,estimate_quantity,care,2
10,estimate_quantity__care__variant_2,estimate_quantity,care,2
10,estimate_quantity__narrative_threat_control__variant_0,estimate_quantity,narrative_threat_control,2
10,estimate_quantity__narrative_threat_control__variant_1,estimate_quantity,narrative_threat_control,2
10,estimate_quantity__narrative_threat_control__variant_2,estimate_quantity,narrative_threat_control,2
10,estimate_quantity__neutral__variant_0,estimate_quantity,neutral,2
10,estimate_quantity__neutral__variant_1,estimate_quantity,neutral,2
10,estimate_quantity__neutral__variant_2,estimate_quantity,neutral,2
10,estimate_quantity__threat__variant_0,estimate_quantity,threat,2
10,estimate_quantity__threat__variant_1,estimate_quantity,threat,2
10,estimate_quantity__threat__variant_2,estimate_quantity,threat,2
10,extract_facts__care__variant_0,extract_facts,care,0
10,extract_facts__care__variant_1,extract_facts,care,0
10,extract_facts__care__variant_2,extract_facts,care,0
10,extract_facts__narrative_threat_control__variant_0,extract_facts,narrative_threat_control,0
10,extract_facts__narrative_threat_control__variant_1,extract_facts,narrative_threat_control,0
10,extract_facts__narrative_threat_control__variant_2,extract_facts,narrative_threat_control,0
10,extract_facts__neutral__variant_0,extract_facts,neutral,0
10,extract_facts__neutral__variant_1,extract_facts,neutral,0
10,extract_facts__neutral__variant_2,extract_facts,neutral,0
10,extract_facts__threat__variant_0,extract_facts,threat,0
10,extract_facts__threat__variant_1,extract_facts,threat,0
10,extract_facts__threat__variant_2,extract_facts,threat,0
10,identify_fallacy__care__variant_0,identify_fallacy,care,0
10,identify_fallacy__care__variant_1,identify_fallacy,care,0
10,identify_fallacy__care__variant_2,identify_fallacy,care,0
10,identify_fallacy__narrative_threat_control__variant_0,identify_fallacy,narrative_threat_control,0
10,identify_fallacy__narrative_threat_control__variant_1,identify_fallacy,narrative_threat_control,0
10,identify_fallacy__narrative_threat_control__variant_2,identify_fallacy,narrative_threat_control,0
10,identify_fallacy__neutral__variant_0,identify_fallacy,neutral,0
10,identify_fallacy__neutral__variant_1,identify_fallacy,neutral,0
10,identify_fallacy__neutral__variant_2,identify_fallacy,neutral,0
10,identify_fallacy__threat__variant_0,identify_fallacy,threat,0
10,identify_fallacy__threat__variant_1,identify_fallacy,threat,0
10,identify_fallacy__threat__variant_2,identify_fallacy,threat,0
10,logical_deduction__care__variant_0,logical_deduction,care,1
10,logical_deduction__care__variant_1,logical_deduction,care,1
10,logical_deduction__care__variant_2,logical_deduction,care,1
10,logical_deduction__narrative_threat_control__variant_0,logical_deduction,narrative_threat_control,1
10,logical_deduction__narrative_threat_control__variant_1,logical_deduction,narrative_threat_control,1
10,logical_deduction__narrative_threat_control__variant_2,logical_deduction,narrative_threat_control,1
10,logical_deduction__neutral__variant_0,logical_deduction,neutral,1
10,logical_deduction__neutral__variant_1,logical_deduction,neutral,1
10,logical_deduction__neutral__variant_2,logical_deduction,neutral,1
10,logical_deduction__threat__variant_0,logical_deduction,threat,1
10,logical_deduction__threat__variant_1,logical_deduction,threat,1
10,logical_deduction__threat__variant_2,logical_deduction,threat,1
10,summarize_paragraph__care__variant_0,summarize_paragraph,care,3
10,summarize_paragraph__care__variant_1,summarize_paragraph,care,3
10,summarize_paragraph__care__variant_2,summarize_paragraph,care,3
10,summarize_paragraph__narrative_threat_control__variant_0,summarize_paragraph,narrative_threat_control,3
10,summarize_paragraph__narrative_threat_control__variant_1,summarize_paragraph,narrative_threat_control,3
10,summarize_paragraph__narrative_threat_control__variant_2,summarize_paragraph,narrative_threat_control,3
10,summarize_paragraph__neutral__variant_0,summarize_paragraph,neutral,3
10,summarize_paragraph__neutral__variant_1,summarize_paragraph,neutral,3
10,summarize_paragraph__neutral__variant_2,summarize_paragraph,neutral,3
10,summarize_paragraph__threat__variant_0,summarize_paragraph,threat,3
10,summarize_paragraph__threat__variant_1,summarize_paragraph,threat,3
10,summarize_paragraph__threat__variant_2,summarize_paragraph,threat,3
11,arithmetic_reasoning__care__variant_0,arithmetic_reasoning,care,3
11,arithmetic_reasoning__care__variant_1,arithmetic_reasoning,care,3
11,arithmetic_reasoning__care__variant_2,arithmetic_reasoning,care,3
11,arithmetic_reasoning__narrative_threat_control__variant_0,arithmetic_reasoning,narrative_threat_control,1
11,arithmetic_reasoning__narrative_threat_control__variant_1,arithmetic_reasoning,narrative_threat_control,1
11,arithmetic_reasoning__narrative_threat_control__variant_2,arithmetic_reasoning,narrative_threat_control,1
11,arithmetic_reasoning__neutral__variant_0,arithmetic_reasoning,neutral,3
11,arithmetic_reasoning__neutral__variant_1,arithmetic_reasoning,neutral,3
11,arithmetic_reasoning__neutral__variant_2,arithmetic_reasoning,neutral,3
11,arithmetic_reasoning__threat__variant_0,arithmetic_reasoning,threat,0
11,arithmetic_reasoning__threat__variant_1,arithmetic_reasoning,threat,1
11,arithmetic_reasoning__threat__variant_2,arithmetic_reasoning,threat,1
11,classify_sentiment__care__variant_0,classify_sentiment,care,2
11,classify_sentiment__care__variant_1,classify_sentiment,care,2
11,classify_sentiment__care__variant_2,classify_sentiment,care,2
11,classify_sentiment__narrative_threat_control__variant_0,classify_sentiment,narrative_threat_control,2
11,classify_sentiment__narrative_threat_control__variant_1,classify_sentiment,narrative_threat_control,2
11,classify_sentiment__narrative_threat_control__variant_2,classify_sentiment,narrative_threat_control,2
11,classify_sentiment__neutral__variant_0,classify_sentiment,neutral,2
11,classify_sentiment__neutral__variant_1,classify_sentiment,neutral,2
11,classify_sentiment__neutral__variant_2,classify_sentiment,neutral,2
11,classify_sentiment__threat__variant_0,classify_sentiment,threat,2
11,classify_sentiment__threat__variant_1,classify_sentiment,threat,2
11,classify_sentiment__threat__variant_2,classify_sentiment,threat,2
11,compare_approaches__care__variant_0,compare_approaches,care,3
11,compare_approaches__care__variant_1,compare_approaches,care,3
11,compare_approaches__care__variant_2,compare_approaches,care,0
11,compare_approaches__narrative_threat_control__variant_0,compare_approaches,narrative_threat_control,1
11,compare_approaches__narrative_threat_control__variant_1,compare_approaches,narrative_threat_control,1
11,compare_approaches__narrative_threat_control__variant_2,compare_approaches,narrative_threat_control,0
11,compare_approaches__neutral__variant_0,compare_approaches,neutral,3
11,compare_approaches__neutral__variant_1,compare_approaches,neutral,3
11,compare_approaches__neutral__variant_2,compare_approaches,neutral,3
11,compare_approaches__threat__variant_0,compare_approaches,threat,0
11,compare_approaches__threat__variant_1,compare_approaches,threat,1
11,compare_approaches__threat__variant_2,compare_approaches,threat,1
11,estimate_quantity__care__variant_0,estimate_quantity,care,3
11,estimate_quantity__care__variant_1,estimate_quantity,care,3
11,estimate_quantity__care__variant_2,estimate_quantity,care,3
11,estimate_quantity__narrative_threat_control__variant_0,estimate_quantity,narrative_threat_control,1
11,estimate_quantity__narrative_threat_control__variant_1,estimate_quantity,narrative_threat_control,1
11,estimate_quantity__narrative_threat_control__variant_2,estimate_quantity,narrative_threat_control,1
11,estimate_quantity__neutral__variant_0,estimate_quantity,neutral,3
11,estimate_quantity__neutral__variant_1,estimate_quantity,neutral,3
11,estimate_quantity__neutral__variant_2,estimate_quantity,neutral,3
11,estimate_quantity__threat__variant_0,estimate_quantity,threat,1
11,estimate_quantity__threat__variant_1,estimate_quantity,threat,1
11,estimate_quantity__threat__variant_2,estimate_quantity,threat,1
11,extract_facts__care__variant_0,extract_facts,care,0
11,extract_facts__care__variant_1,extract_facts,care,0
11,extract_facts__care__variant_2,extract_facts,care,1
11,extract_facts__narrative_threat_control__variant_0,extract_facts,narrative_threat_control,1
11,extract_facts__narrative_threat_control__variant_1,extract_facts,narrative_threat_control,1
11,extract_facts__narrative_threat_control__variant_2,extract_facts,narrative_threat_control,1
11,extract_facts__neutral__variant_0,extract_facts,neutral,0
11,extract_facts__neutral__variant_1,extract_facts,neutral,0
11,extract_facts__neutral__variant_2,extract_facts,neutral,0
11,extract_facts__threat__variant_0,extract_facts,threat,1
11,extract_facts__threat__variant_1,extract_facts,threat,1
11,extract_facts__threat__variant_2,extract_facts,threat,1
11,identify_fallacy__care__variant_0,identify_fallacy,care,0
11,identify_fallacy__care__variant_1,identify_fallacy,care,0
11,identify_fallacy__care__variant_2,identify_fallacy,care,0
11,identify_fallacy__narrative_threat_control__variant_0,identify_fallacy,narrative_threat_control,0
11,identify_fallacy__narrative_threat_control__variant_1,identify_fallacy,narrative_threat_control,1
11,identify_fallacy__narrative_threat_control__variant_2,identify_fallacy,narrative_threat_control,0
11,identify_fallacy__neutral__variant_0,identify_fallacy,neutral,0
11,identify_fallacy__neutral__variant_1,identify_fallacy,neutral,0
11,identify_fallacy__neutral__variant_2,identify_fallacy,neutral,0
11,identify_fallacy__threat__variant_0,identify_fallacy,threat,0
11,identify_fallacy__threat__variant_1,identify_fallacy,threat,1
11,identify_fallacy__threat__variant_2,identify_fallacy,threat,0
11,logical_deduction__care__variant_0,logical_deduction,care,2
11,logical_deduction__care__variant_1,logical_deduction,care,2
11,logical_deduction__care__variant_2,logical_deduction,care,2
11,logical_deduction__narrative_threat_control__variant_0,logical_deduction,narrative_threat_control,2
11,logical_deduction__narrative_threat_control__variant_1,logical_deduction,narrative_threat_control,1
11,logical_deduction__narrative_threat_control__variant_2,logical_deduction,narrative_threat_control,2
11,logical_deduction__neutral__variant_0,logical_deduction,neutral,2
11,logical_deduction__neutral__variant_1,logical_deduction,neutral,2
11,logical_deduction__neutral__variant_2,logical_deduction,neutral,2
11,logical_deduction__threat__variant_0,logical_deduction,threat,2
11,logical_deduction__threat__variant_1,logical_deduction,threat,2
11,logical_deduction__threat__variant_2,logical_deduction,threat,2
11,summarize_paragraph__care__variant_0,summarize_paragraph,care,0
11,summarize_paragraph__care__variant_1,summarize_paragraph,care,0
11,summarize_paragraph__care__variant_2,summarize_paragraph,care,0
11,summarize_paragraph__narrative_threat_control__variant_0,summarize_paragraph,narrative_threat_control,1
11,summarize_paragraph__narrative_threat_control__variant_1,summarize_paragraph,narrative_threat_control,1
11,summarize_paragraph__narrative_threat_control__variant_2,summarize_paragraph,narrative_threat_control,0
11,summarize_paragraph__neutral__variant_0,summarize_paragraph,neutral,3
11,summarize_paragraph__neutral__variant_1,summarize_paragraph,neutral,0
11,summarize_paragraph__neutral__variant_2,summarize_paragraph,neutral,0
11,summarize_paragraph__threat__variant_0,summarize_paragraph,threat,1
11,summarize_paragraph__threat__variant_1,summarize_paragraph,threat,1
11,summarize_paragraph__threat__variant_2,summarize_paragraph,threat,1
